Model,Prompt,Run,Question File,Question Number,Categories,Score
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,603,"Smart Contract, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,604,"Smart Contract, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,605,"Smart Contract, Problem Solving, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,606,"Smart Contract, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,607,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,608,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,609,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,610,"Solana, Blockchain Fundamental, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,611,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,612,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,613,"Solana, Consensus Mechanisms, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,614,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,615,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,616,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,617,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,618,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,619,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,620,"Solana, Consensus Mechanisms, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,621,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,622,"Solana, Consensus Mechanisms, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,623,"Solana, Consensus Mechanisms, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,624,"Solana, Consensus Mechanisms, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,625,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,626,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,627,"Solana, Smart Contract, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,628,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,629,"Solana, Smart Contract, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,630,"Solana, Blockchain Fundamental, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,631,"Solana, Smart Contract, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,632,"Solana, Smart Contract, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,633,"Solana, Smart Contract, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,634,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,635,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,636,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,637,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,638,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,639,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,640,"Solana, Smart Contract, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,641,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,642,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,643,"Solana, Tokenomics, Knowledge, Intermediate",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,644,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,645,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,646,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,647,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,648,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,649,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,650,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,651,"Solana, Smart Contract, Cryptography, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,652,"Solana, Smart Contract, Cryptography, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,653,"Solana, Smart Contract, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,654,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,655,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,656,"Solana, Smart Contract, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,657,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,658,"Solana, Smart Contract, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,659,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,660,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,661,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,662,"Solana, Tokenomics, Knowledge, Beginner",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,663,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,664,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,665,"Solana, Tokenomics, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,666,"Solana, Blockchain Fundamental, Knowledge, Intermediate",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,667,"Solana, Consensus Mechanisms, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,668,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,669,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,670,"Solana, Blockchain Fundamental, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,671,"Solana, Blockchain Fundamental, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,672,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,673,"Solana, Blockchain Fundamental, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,674,"Solana, Blockchain Fundamental, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,675,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,676,"Solana, Blockchain Fundamental, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,677,"Solana, Blockchain Fundamental, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,678,"Solana, Blockchain Fundamental, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,679,"Solana, Blockchain Fundamental, Problem Solving, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,680,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,681,"Solana, Blockchain Fundamental, Security, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,682,"Solana, Blockchain Fundamental, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,683,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,684,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,685,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,686,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,687,"Solana, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,688,"Solana, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,689,"Solana, Dapps, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,690,"Solana, Blockchain Fundamental, Knowledge, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,691,"Solana, Knowledge, Advanced",0
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,692,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,693,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,694,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,695,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,696,"Tokenomics, Interoperability, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,697,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,698,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,699,"Tokenomics, DAO & Governance, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,700,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,701,"Tokenomics, DAO & Governance, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,702,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,703,"Tokenomics, DAO & Governance, Security, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,704,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,705,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,706,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,707,"Tokenomics, Interoperability, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,708,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,709,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,710,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,711,"Tokenomics, Privacy, DAO & Governance, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,712,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,713,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,714,"Tokenomics, DAO & Governance, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,715,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,716,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,717,"Tokenomics, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,718,"Tokenomics, DAO & Governance, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,719,"Tokenomics, DeFi, Problem Solving, Advanced",1
phi3:14b-medium-128k-instruct-q8_0,You are an expert in cryptogra,1,MultichoiceQuestions.json,720,"Tokenomics, DAO & Governance, Problem Solving, Advanced",1
